"Block Hash","Block Number","Pool","Provider","Pool Token Amount","Reserve Token Amount"
"0x23e27b3ba14f3c53dbded78d2beaa8e2deffeecec77cfa88df38b8ad8b0502e1",14954287,"LINK","0x42e7da399D2b2Acc2C238Dbd63072B28e7019A69","587.153689426355294230","588.138090710994581102"
"0xa5c2eaadba4e94b69c94ada87299e101b4d9c711a7d263f394a2e7c3e85f96e8",14954421,"ETH","0x2c9bf6F31f79c1102c746AcE184596898c364229","0.014986664353220965","0.014996627494673331"
"0x48b752e923d10c2eac78ce061072e7efb46d8aaabdcf7d32dcaa63cb5961ca8e",14954425,"ETH","0x2c9bf6F31f79c1102c746AcE184596898c364229","21.730663312170398256","21.745109867276329963"
"0xaea2f05cad0e433182dddf9bfd0662d395318f69cc772d5d06383b778d8c98e9",14954797,"UNI","0xb5aF1dB21e11985a3A60683eb27bC14cA859dcb2","1018.642469689276176013","1018.642469689276176013"
"0xea65c1cad2e75c439f9bb4e801c84755ebde0148bdecd45ca4d6419e68b536bd",14954835,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","2998.003981949643098225","3000.000000000000000000"
"0x03eae6ec71e6e6ec0ab611c14082d00733ea3397eba9c462e63ecf9f12e95898",14954857,"LINK","0x21f497616321605A4C354f75700b68fADc96B74c","8140.963111009072700613","8154.611964263333895767"
"0x0c8f09ad81365b039da2f72e135ed91b1966fc5900b6227f079fc3394ffec89a",14955288,"ETH","0x777409F93c41175c08e5340F564938d4fc6F0563","1.632509202130541523","1.633600106411011028"
"0x50f853a618c8ef02e5cf13e6fa17dd3010b447fb465c7be2a7b7db695c961a3e",14955316,"LINK","0xba64b8a5bBcE89341E99f35caE6ad304CE943530","611.488365085131884288","612.513565033581295554"
"0xe0468944b73d30b2ca3a804bab4ceecc87d1052e64233cb43914a142e89cf4c5",14955752,"ETH","0x2A0a689266C13de7C4090169F096aB60169c0CDC","212.405901515147064046","212.548485003797553359"
"0xd403204a27db26775667587012af9efd58f5e1487c7f7a71f101d973c68f4161",14956018,"LINK","0x4E58B97cE2c9A687ff6Df2ba7F8F7217aD44327D","20438.995521656829267696","20473.643176033732741152"
"0xf2fa38b34291e7042ec0e035e11bb0d2610066cd15a7eea73655741c93cd4883",14956147,"LINK","0xF4D94Cf180CFCb9aB40b10588c42356057cAA452","4778.133174624951599626","4786.232941887281424799"
"0x31eef42c9d51613b9f5d4bb74c07614370765a33b73f6acbd75fdf83014c91d4",14956389,"BNT","0x03AA1134143A3C0163fa0f73d8108F5ac88253BE","33699.932951338467660211","33752.943428450828855024"
"0x9438345bff823d67f594f70947fa0cba70e2a61d682d2ca89df91b086248bda4",14956526,"LINK","0x3034C00542CAC6bDdA29A53d8e53F6E52B1cA97b","16714.548283017826811184","16743.215029920837152514"
"0x40071cf135ecb7aa8439119fccc46f6302eb37acd0b1c45f635f9b8e5eae032e",14957530,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","1998.595347779291833777","2000.000000000000000000"
"0x3f67a031842cd8d5a6dc0e06eda746e2fccc2a6704c15f1e136522c3cde2b638",14957679,"LINK","0x87cF567d6F968520ba17dBaE6bf36EdE4373da97","11246.010471483708950120","11266.435818241526160923"
"0x26c7b9d5a420cb2d1ea42531821a9880b80d7ad11dad0207a6407dbb42491274",14957680,"INDEX","0xBBFe30A28485a8Bb1Bc26C28c518497f2763D502","4616.215999016406820898","4623.638351205955471643"
"0x8caf60de262f0dd7e7b99ace3025a191fb54332946379066dfcbe523d61d6f18",14957733,"ETH","0xcf3C96B0f299208B085Fd3746fFB9A6FE5482523","499.901523484455073432","500.253014575173060493"
"0xc55a6d123689d7b19fca72139af633c042786a1736486053701776751078e574",14957814,"LINK","0x4450CB6dE2FD1b9d8B2dF5Cea9C47F9F751BB90E","136681.741084271413916450","136929.986625584706900775"
"0x4ca0c9626a690a11cd87973dcbb1c705c2011289847f51893dddbce93a0d00c4",14958002,"BNT","0x77E1ef841386Db70Ba8d94F5e4F4060f3D8145B5","921.034631337940711099","922.534452300255904694"
"0x9163f3cc647bc8e07fe7c44584c945a0b1126de800570176701e9d248e75c79e",14958178,"BNT","0x43553569AeA0Ee8514d63ab213De2BD845fdf66F","202.233002773324122006","202.562320788642145629"
"0xdbcf236e138d5f3636c8d45748247a8296166043227b338bbe81b6acb11435ef",14958259,"BNT","0x993d1b2e40064A1A160759fCfc41Ab5B7da40e5d","116.777868799531568616","116.968068971005768147"
"0x18b82208fe596b8771d03c6862c0c7b2a51506102b29cbf0ff8418a2cf6e6b38",14958656,"LINK","0xE3E0a9cA20bA1A6E1B72c7574318070fb47C5050","455.192338442801037032","456.021622534227951350"
"0x1dca348355786d650b14148a33b83381b03dada80a87a76b9173f0462e2434bf",14958977,"BNT","0x25A27bc1028B1a65eBFaf57C0C3272964d6b4778","4641.419899180194793683","4649.118597018604555259"
"0xac5169dea5a1d6ca7b811715412db5c3cfcc2c423f83ee02f4ea6b1766bf26d4",14959057,"BNT","0x875f17446D19438D75b76059c70Bf2Bd17226030","7440.891288612424576031","7453.318676153673359153"
"0x6b382753e8beedcacd2af021a6fbde9dbd0bf18897408431b4df1ceeb9fda9ec",14959213,"LINK","0xDB8C4615877D9C0572fE2e6E20cA13c92A977Feb","374.896840644015003566","375.589774281736752661"
"0x9b4fe753c90ecfdadac1fcb9b24a66088be1506ba594bbe6fc4da3a3a97eefa0",14959863,"BNT","0xFeDcaa011c9fC474d8Cb063CeF1b8D1772B40f28","2759.752212285339195622","2764.505629389011394563"
"0x53123cc4d0a3cc266961e32003d6499878dd73668f063fce75ee71184ebdc9fe",14960343,"LINK","0x5de6A6bA90b03a4544022f131359D54C61b7e450","401.933244388076494359","402.719476882388624521"
"0x3e2db62c997a68c7bad33f6ab46058326c60f14cf792869f90dd4b9eea3ad12d",14960488,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","2997.792777441071490790","3000.000000000000000000"
"0xf0416b71e311ba6436d135943c4a3eccd7009d6514474a582fc12d536c3aff70",14960512,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","2997.792777441071490790","3000.001482524958467253"
"0xb6af1de18c942fc19da0ae9ce5a2a026d6b9f08e924e02fd4854aeff898c6e06",14960540,"ETH","0x3B6543ebe26824Bd8156A103063F56cE50F88080","1887.603847376244266571","1888.994590674259461531"
